#auto generated file!
180.0;150
186.0;150
192.0;150
198.0;150
204.0;150
210.0;150
216.0;150
222.0;150
228.0;150
234.0;150
240.0;150
246.0;150
252.0;150
258.0;150
264.0;150
270.0;150
276.0;150
282.0;150
288.0;150
294.0;150
300.0;150
306.0;150
312.0;150
318.0;150
324.0;150
330.0;150
336.0;150
342.0;150
348.0;150
354.0;150
360.0;150
366.0;150
372.0;150
378.0;150
384.0;150
390.0;150
396.0;150
402.0;150
408.0;150
414.0;150
420.0;150
426.0;150
432.0;150
438.0;150
444.0;150
450.0;150
456.0;150
462.0;150
468.0;150
474.0;150
480.0;150
486.0;150
492.0;150
498.0;150
504.0;150
510.0;150
516.0;150
522.0;150
528.0;150
534.0;150
540.0;150
546.0;150
552.0;150
558.0;150
564.0;150
570.0;150
576.0;150
582.0;150
588.0;150
594.0;150
600.0;150
606.0;150
612.0;150
618.0;150
624.0;150
630.0;150
636.0;150
642.0;150
648.0;150
654.0;150
660.0;150
666.0;150
672.0;150
678.0;150
684.0;150
690.0;150
696.0;150
702.0;150
708.0;150
714.0;150
720.0;150
726.0;150
732.0;150
738.0;150
744.0;150
750.0;150
756.0;150
762.0;150
768.0;150
774.0;150
780.0;150
786.0;150
792.0;150
798.0;150
804.0;150
810.0;150
816.0;150
822.0;150
828.0;150
834.0;150
840.0;150
846.0;150
852.0;150
858.0;150
864.0;150
870.0;150
876.0;150
882.0;150
888.0;150
894.0;150
900.0;150
906.0;150
912.0;150
918.0;150
924.0;150
930.0;150
936.0;150
942.0;150
948.0;150
954.0;150
960.0;150
966.0;150
972.0;150
978.0;150
984.0;150
990.0;150
996.0;150
1002.0;150
1008.0;150
1014.0;150
1020.0;150
1026.0;150
1032.0;150
1038.0;150
1044.0;150
1050.0;150
1056.0;150
1062.0;150
1068.0;150
1074.0;150
1080.0;150
1086.0;150
1092.0;150
1098.0;150
1104.0;150
1110.0;150
1116.0;150
1122.0;150
1128.0;150
1134.0;150
1140.0;150
1146.0;150
1152.0;150
1158.0;150
1164.0;150
1170.0;150
1176.0;150
1182.0;150
1188.0;150
1194.0;150
1200.0;150
1206.0;150
1212.0;150
1218.0;150
1224.0;150
1230.0;150
1236.0;150
1242.0;150
1248.0;150
1254.0;150
1260.0;150
1266.0;150
1272.0;150
1278.0;150
1284.0;150
1290.0;150
1296.0;150
1302.0;150
1308.0;150
1314.0;150
1320.0;150
1326.0;150
1332.0;150
1338.0;150
1344.0;150
1350.0;150
1356.0;150
1362.0;150
1368.0;150
1374.0;150
1380.0;150
1386.0;150
1392.0;150
1398.0;150
1404.0;150
1410.0;150
1416.0;150
1422.0;150
1428.0;150
1434.0;150
1440.0;150
1446.0;150
1452.0;150
1458.0;150
1464.0;150
1470.0;150
1476.0;150
1482.0;150
1488.0;150
1494.0;150
1500.0;150
1506.0;150
1512.0;150
1518.0;150
1524.0;150
1530.0;150
1536.0;150
1542.0;150
1548.0;150
1554.0;150
1560.0;150
1566.0;150
1572.0;150
1578.0;150
1584.0;150
1590.0;150
1596.0;150
1602.0;150
1608.0;150
1614.0;150
1620.0;150
1626.0;150
1632.0;150
1638.0;150
1644.0;150
1650.0;150
1656.0;150
1662.0;150
1668.0;150
1674.0;150
1680.0;150
1686.0;150
1692.0;150
1698.0;150
1704.0;150
1710.0;150
1716.0;150
1722.0;150
1728.0;150
1734.0;150
1740.0;150
1746.0;150
1752.0;150
1758.0;150
1764.0;150
1770.0;150
1776.0;150
1782.0;150
1788.0;150
1794.0;150
